BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating,Hours,Segment,SellingDates,UniqueID
65,107,1,2020-08-27 18:38:49,10.0,F2411,2,3,18,F2,2020-08-27,652020-08-27
70,107,1,2020-08-24 18:42:19,10.0,F2856,2,2,18,F2,2020-08-24,702020-08-24
76,107,1,2020-08-29 18:53:02,10.0,F2732,1,5,18,F2,2020-08-29,762020-08-29
79,107,1,2020-08-29 18:53:59,10.0,F2528,2,2,18,F2,2020-08-29,792020-08-29
80,107,1,2020-08-29 18:56:56,10.0,F2528,1,2,18,F2,2020-08-29,802020-08-29
15,107,1,2020-08-25 18:13:13,10.0,F3592,2,4,18,F3,2020-08-25,152020-08-25
15,107,1,2020-08-25 18:13:13,10.0,F3592,3,4,18,F3,2020-08-25,152020-08-25
26,107,1,2020-08-25 18:50:20,10.0,F3843,2,4,18,F3,2020-08-25,262020-08-25
30,107,1,2020-08-23 18:04:43,10.0,F3255,1,2,18,F3,2020-08-23,302020-08-23
46,107,1,2020-08-29 18:04:45,10.0,F3383,3,2,18,F3,2020-08-29,462020-08-29
48,107,2,2020-08-29 18:09:37,10.0,F3201,1,4,18,F3,2020-08-29,482020-08-29
50,107,1,2020-08-23 18:22:20,10.0,F3652,1,5,18,F3,2020-08-23,502020-08-23
51,107,1,2020-08-26 18:29:08,10.0,F3459,1,1,18,F3,2020-08-26,512020-08-26
52,107,1,2020-08-26 18:30:15,10.0,F3742,1,4,18,F3,2020-08-26,522020-08-26
54,107,1,2020-08-27 18:10:23,10.0,F3176,3,4,18,F3,2020-08-27,542020-08-27
54,107,1,2020-08-28 18:11:49,10.0,F3283,2,1,18,F3,2020-08-28,542020-08-28
58,107,1,2020-08-28 18:14:26,10.0,F3652,1,3,18,F3,2020-08-28,582020-08-28
67,107,1,2020-08-22 18:08:56,10.0,F3543,1,4,18,F3,2020-08-22,672020-08-22
73,107,1,2020-08-19 18:39:55,10.0,F3543,1,1,18,F3,2020-08-19,732020-08-19
31,107,1,2020-08-23 18:05:12,10.0,F4364,1,5,18,F4,2020-08-23,312020-08-23
43,107,1,2020-08-23 18:19:23,10.0,F4437,1,2,18,F4,2020-08-23,432020-08-23
43,107,1,2020-08-26 18:15:00,10.0,F4067,1,4,18,F4,2020-08-26,432020-08-26
55,107,2,2020-08-24 18:15:28,10.0,F4437,1,4,18,F4,2020-08-24,552020-08-24
57,107,1,2020-08-27 18:23:20,10.0,F4147,2,1,18,F4,2020-08-27,572020-08-27
58,107,2,2020-08-27 18:25:08,10.0,F4702,2,4,18,F4,2020-08-27,582020-08-27
61,107,1,2020-08-26 18:48:51,10.0,F4147,2,3,18,F4,2020-08-26,612020-08-26
64,107,1,2020-08-22 18:05:45,10.0,F4706,1,3,18,F4,2020-08-22,642020-08-22
64,107,1,2020-08-27 18:35:26,10.0,F4702,1,4,18,F4,2020-08-27,642020-08-27
89,107,1,2020-08-22 18:16:57,10.0,F4702,1,3,18,F4,2020-08-22,892020-08-22
91,107,1,2020-08-22 18:18:00,10.0,F4437,1,4,18,F4,2020-08-22,912020-08-22
95,107,1,2020-08-22 18:24:26,10.0,F4437,1,2,18,F4,2020-08-22,952020-08-22
2,107,1,2020-08-11 20:24:10,10.0,F0000,1,4,20,F0,2020-08-11,22020-08-11
4,107,2,2020-08-11 20:29:33,10.0,F0000,3,2,20,F0,2020-08-11,42020-08-11
7,107,1,2020-08-15 20:08:58,10.0,F0000,1,4,20,F0,2020-08-15,72020-08-15
12,107,1,2020-08-11 20:42:42,10.0,F0000,1,5,20,F0,2020-08-11,122020-08-11
17,107,1,2020-08-16 20:06:40,10.0,F0000,1,3,20,F0,2020-08-16,172020-08-16
21,107,1,2020-08-13 20:19:56,10.0,F0000,4,3,20,F0,2020-08-13,212020-08-13
23,107,1,2020-08-14 20:10:20,10.0,F0000,2,2,20,F0,2020-08-14,232020-08-14
29,107,3,2020-08-12 20:15:14,10.0,F0000,1,2,20,F0,2020-08-12,292020-08-12
32,107,1,2020-08-12 20:16:17,10.0,F0000,1,3,20,F0,2020-08-12,322020-08-12
33,107,1,2020-08-12 20:16:45,10.0,F0000,3,5,20,F0,2020-08-12,332020-08-12
36,107,2,2020-08-13 20:28:12,10.0,F0000,1,4,20,F0,2020-08-13,362020-08-13
37,107,1,2020-08-12 20:19:39,10.0,F0000,1,3,20,F0,2020-08-12,372020-08-12
40,107,1,2020-08-13 20:30:51,10.0,F0000,2,5,20,F0,2020-08-13,402020-08-13
43,107,2,2020-08-15 20:35:22,10.0,F0000,2,2,20,F0,2020-08-15,432020-08-15
50,107,2,2020-08-13 20:37:38,10.0,F0000,4,2,20,F0,2020-08-13,502020-08-13
55,107,1,2020-08-16 20:46:58,10.0,F0000,2,4,20,F0,2020-08-16,552020-08-16
55,107,1,2020-08-16 20:46:58,10.0,F0000,4,3,20,F0,2020-08-16,552020-08-16
69,107,1,2020-08-13 20:48:54,10.0,F0000,3,4,20,F0,2020-08-13,692020-08-13
75,107,1,2020-08-12 20:39:04,10.0,F0000,1,5,20,F0,2020-08-12,752020-08-12
83,107,1,2020-08-13 20:56:56,10.0,F0000,1,4,20,F0,2020-08-13,832020-08-13
90,107,1,2020-08-25 20:25:49,10.0,F0000,2,4,20,F0,2020-08-25,902020-08-25
101,107,1,2020-08-12 20:57:15,10.0,F0000,1,1,20,F0,2020-08-12,1012020-08-12
162,107,2,2020-08-17 20:35:21,10.0,F0000,2,3,20,F0,2020-08-17,1622020-08-17
29,107,5,2020-08-17 20:06:31,10.0,F2171,2,2,20,F2,2020-08-17,292020-08-17
41,107,1,2020-08-17 20:08:15,10.0,F2551,6,4,20,F2,2020-08-17,412020-08-17
67,107,1,2020-08-23 20:02:05,10.0,F2412,2,4,20,F2,2020-08-23,672020-08-23
138,107,1,2020-08-29 20:12:02,10.0,F2327,1,4,20,F2,2020-08-29,1382020-08-29
142,107,1,2020-08-28 20:13:43,10.0,F2661,4,2,20,F2,2020-08-28,1422020-08-28
147,107,1,2020-08-24 20:17:41,10.0,F2258,2,1,20,F2,2020-08-24,1472020-08-24
147,107,2,2020-08-23 20:22:07,10.0,F2808,1,5,20,F2,2020-08-23,1472020-08-23
225,107,1,2020-08-25 20:53:13,10.0,F2219,1,4,20,F2,2020-08-25,2252020-08-25
256,107,1,2020-08-24 20:38:36,10.0,F2412,1,3,20,F2,2020-08-24,2562020-08-24
30,107,1,2020-08-17 20:06:34,10.0,F3350,1,5,20,F3,2020-08-17,302020-08-17
47,107,1,2020-08-25 20:04:01,10.0,F3852,2,3,20,F3,2020-08-25,472020-08-25
93,107,1,2020-08-19 20:05:56,10.0,F3863,2,4,20,F3,2020-08-19,932020-08-19
105,107,1,2020-08-25 20:28:58,10.0,F3344,1,1,20,F3,2020-08-25,1052020-08-25
113,107,1,2020-08-19 20:09:13,10.0,F3215,1,4,20,F3,2020-08-19,1132020-08-19
127,107,1,2020-08-24 20:12:34,10.0,F3771,2,5,20,F3,2020-08-24,1272020-08-24
147,107,1,2020-08-29 20:14:47,10.0,F3757,2,5,20,F3,2020-08-29,1472020-08-29
153,107,1,2020-08-23 20:23:03,10.0,F3757,3,2,20,F3,2020-08-23,1532020-08-23
171,107,2,2020-08-27 20:49:42,10.0,F3350,1,3,20,F3,2020-08-27,1712020-08-27
175,107,2,2020-08-29 20:24:26,10.0,F3383,3,2,20,F3,2020-08-29,1752020-08-29
179,107,1,2020-08-24 20:25:29,10.0,F3215,1,3,20,F3,2020-08-24,1792020-08-24
184,107,1,2020-08-26 20:36:49,10.0,F3410,2,3,20,F3,2020-08-26,1842020-08-26
187,107,1,2020-08-27 20:57:46,10.0,F3035,1,4,20,F3,2020-08-27,1872020-08-27
208,107,1,2020-08-19 20:27:01,10.0,F3721,2,4,20,F3,2020-08-19,2082020-08-19
209,107,1,2020-08-22 20:32:35,10.0,F3801,2,4,20,F3,2020-08-22,2092020-08-22
223,107,1,2020-08-29 20:32:11,10.0,F3404,1,5,20,F3,2020-08-29,2232020-08-29
228,107,2,2020-08-23 20:37:34,10.0,F3201,1,5,20,F3,2020-08-23,2282020-08-23
259,107,1,2020-08-28 20:43:55,10.0,F3742,3,4,20,F3,2020-08-28,2592020-08-28
264,107,1,2020-08-19 20:37:03,10.0,F3547,2,3,20,F3,2020-08-19,2642020-08-19
275,107,1,2020-08-29 20:44:37,10.0,F3863,1,3,20,F3,2020-08-29,2752020-08-29
283,107,1,2020-08-19 20:39:31,10.0,F3698,1,1,20,F3,2020-08-19,2832020-08-19
283,107,2,2020-08-29 20:47:02,10.0,F3787,2,2,20,F3,2020-08-29,2832020-08-29
327,107,1,2020-08-19 20:48:32,10.0,F3881,1,1,20,F3,2020-08-19,3272020-08-19
327,107,2,2020-08-19 20:48:32,10.0,F3881,3,4,20,F3,2020-08-19,3272020-08-19
360,107,1,2020-08-19 20:55:47,10.0,F3051,2,5,20,F3,2020-08-19,3602020-08-19
361,107,1,2020-08-24 20:59:52,10.0,F3448,2,4,20,F3,2020-08-24,3612020-08-24
66,107,1,2020-08-17 20:12:26,10.0,F4204,3,3,20,F4,2020-08-17,662020-08-17
127,107,4,2020-08-19 20:12:47,10.0,F4584,1,2,20,F4,2020-08-19,1272020-08-19
131,107,2,2020-08-19 20:13:15,10.0,F4659,1,3,20,F4,2020-08-19,1312020-08-19
132,107,4,2020-08-19 20:13:19,10.0,F4771,1,5,20,F4,2020-08-19,1322020-08-19
136,107,1,2020-08-24 20:15:40,10.0,F4285,2,3,20,F4,2020-08-24,1362020-08-24
144,107,1,2020-08-19 20:15:22,10.0,F4063,1,1,20,F4,2020-08-19,1442020-08-19
160,107,1,2020-08-19 20:17:57,10.0,F4719,1,3,20,F4,2020-08-19,1602020-08-19
176,107,1,2020-08-19 20:21:24,10.0,F4799,2,5,20,F4,2020-08-19,1762020-08-19
187,107,1,2020-08-25 20:46:11,10.0,F4556,1,4,20,F4,2020-08-25,1872020-08-25
192,107,1,2020-08-25 20:47:14,10.0,F4606,3,2,20,F4,2020-08-25,1922020-08-25
202,107,2,2020-08-23 20:31:43,10.0,F4679,2,5,20,F4,2020-08-23,2022020-08-23
211,107,2,2020-08-19 20:27:33,10.0,F4719,2,3,20,F4,2020-08-19,2112020-08-19
231,107,2,2020-08-19 20:30:07,10.0,F4444,1,3,20,F4,2020-08-19,2312020-08-19
246,107,1,2020-08-23 20:40:54,10.0,F4691,2,4,20,F4,2020-08-23,2462020-08-23
266,107,2,2020-08-26 20:55:42,10.0,F4394,3,1,20,F4,2020-08-26,2662020-08-26
273,107,1,2020-08-28 20:48:16,10.0,F4799,1,3,20,F4,2020-08-28,2732020-08-28
307,107,1,2020-08-23 20:51:53,10.0,F4696,1,3,20,F4,2020-08-23,3072020-08-23
330,107,1,2020-08-23 20:56:38,10.0,F4696,2,4,20,F4,2020-08-23,3302020-08-23
353,107,1,2020-08-24 20:58:16,10.0,F4574,2,4,20,F4,2020-08-24,3532020-08-24
75,107,2,2020-08-17 20:14:04,10.0,F5428,1,2,20,F5,2020-08-17,752020-08-17
83,107,1,2020-08-14 21:08:45,10.0,F0000,2,4,21,F0,2020-08-14,832020-08-14
105,107,1,2020-08-16 21:19:41,10.0,F0000,2,4,21,F0,2020-08-16,1052020-08-16
107,107,1,2020-08-14 21:26:44,10.0,F0000,2,5,21,F0,2020-08-14,1072020-08-14
107,107,1,2020-08-16 21:20:05,10.0,F0000,1,3,21,F0,2020-08-16,1072020-08-16
108,107,1,2020-08-16 21:20:21,10.0,F0000,2,2,21,F0,2020-08-16,1082020-08-16
111,107,1,2020-08-12 21:13:52,10.0,F0000,2,1,21,F0,2020-08-12,1112020-08-12
113,107,1,2020-08-16 21:21:48,10.0,F0000,3,3,21,F0,2020-08-16,1132020-08-16
124,107,1,2020-08-12 21:30:53,10.0,F0000,3,5,21,F0,2020-08-12,1242020-08-12
129,107,1,2020-08-13 21:32:14,10.0,F0000,1,3,21,F0,2020-08-13,1292020-08-13
130,107,2,2020-08-14 21:44:37,10.0,F0000,1,3,21,F0,2020-08-14,1302020-08-14
141,107,1,2020-08-13 21:42:52,10.0,F0000,1,4,21,F0,2020-08-13,1412020-08-13
144,107,1,2020-08-12 21:49:04,10.0,F0000,2,5,21,F0,2020-08-12,1442020-08-12
151,107,1,2020-08-12 21:56:45,10.0,F0000,2,4,21,F0,2020-08-12,1512020-08-12
357,107,1,2020-08-27 21:52:57,10.0,F1176,1,3,21,F1,2020-08-27,3572020-08-27
209,107,3,2020-08-27 21:10:55,10.0,F2159,1,3,21,F2,2020-08-27,2092020-08-27
228,107,1,2020-08-27 21:15:42,10.0,F2046,1,1,21,F2,2020-08-27,2282020-08-27
243,107,1,2020-08-27 21:23:25,10.0,F2634,1,2,21,F2,2020-08-27,2432020-08-27
250,107,1,2020-08-27 21:25:37,10.0,F2046,1,3,21,F2,2020-08-27,2502020-08-27
251,107,1,2020-08-27 21:25:44,10.0,F2251,1,1,21,F2,2020-08-27,2512020-08-27
261,107,2,2020-08-27 21:28:34,10.0,F2552,2,5,21,F2,2020-08-27,2612020-08-27
282,107,1,2020-08-25 21:05:58,10.0,F2028,1,4,21,F2,2020-08-25,2822020-08-25
323,107,1,2020-08-22 21:01:41,10.0,F2427,3,4,21,F2,2020-08-22,3232020-08-22
330,107,1,2020-08-25 21:18:58,10.0,F2520,3,3,21,F2,2020-08-25,3302020-08-25
345,107,1,2020-08-25 21:21:43,10.0,F2451,1,1,21,F2,2020-08-25,3452020-08-25
358,107,1,2020-08-23 21:08:48,10.0,F2417,2,1,21,F2,2020-08-23,3582020-08-23
365,107,1,2020-08-25 21:27:17,10.0,F2726,1,4,21,F2,2020-08-25,3652020-08-25
369,107,1,2020-08-25 21:28:03,10.0,F2451,2,4,21,F2,2020-08-25,3692020-08-25
381,107,1,2020-08-29 21:14:05,10.0,F2219,1,3,21,F2,2020-08-29,3812020-08-29
387,107,1,2020-08-26 21:22:35,10.0,F2577,1,5,21,F2,2020-08-26,3872020-08-26
406,107,1,2020-08-18 21:19:21,10.0,F2509,4,1,21,F2,2020-08-18,4062020-08-18
421,107,1,2020-08-22 21:31:48,10.0,F2171,2,4,21,F2,2020-08-22,4212020-08-22
429,107,1,2020-08-22 21:33:40,10.0,F2171,1,2,21,F2,2020-08-22,4292020-08-22
435,107,1,2020-08-24 21:24:01,10.0,F2423,3,3,21,F2,2020-08-24,4352020-08-24
437,107,1,2020-08-29 21:28:48,10.0,F2443,1,5,21,F2,2020-08-29,4372020-08-29
451,107,5,2020-08-24 21:27:41,10.0,F2171,1,5,21,F2,2020-08-24,4512020-08-24
483,107,1,2020-08-25 21:56:10,10.0,F2533,1,4,21,F2,2020-08-25,4832020-08-25
538,107,1,2020-08-23 21:54:44,10.0,F2524,2,3,21,F2,2020-08-23,5382020-08-23
540,107,1,2020-08-23 21:54:53,10.0,F2656,2,3,21,F2,2020-08-23,5402020-08-23
570,107,2,2020-08-26 21:59:59,10.0,F2719,1,4,21,F2,2020-08-26,5702020-08-26
108,107,1,2020-08-13 21:18:14,10.0,F3259,1,2,21,F3,2020-08-13,1082020-08-13
206,107,1,2020-08-27 21:07:30,10.0,F3773,2,4,21,F3,2020-08-27,2062020-08-27
315,107,1,2020-08-28 21:03:49,10.0,F3621,2,4,21,F3,2020-08-28,3152020-08-28
338,107,2,2020-08-27 21:48:43,10.0,F3852,2,4,21,F3,2020-08-27,3382020-08-27
352,107,1,2020-08-29 21:06:54,10.0,F3228,1,2,21,F3,2020-08-29,3522020-08-29
365,107,2,2020-08-29 21:08:59,10.0,F3874,2,4,21,F3,2020-08-29,3652020-08-29
367,107,1,2020-08-22 21:16:48,10.0,F3447,1,5,21,F3,2020-08-22,3672020-08-22
369,107,1,2020-08-24 21:02:58,10.0,F3750,1,3,21,F3,2020-08-24,3692020-08-24
379,107,1,2020-08-17 21:46:48,10.0,F3404,2,4,21,F3,2020-08-17,3792020-08-17
383,107,1,2020-08-17 21:48:31,10.0,F3053,1,3,21,F3,2020-08-17,3832020-08-17
398,107,1,2020-08-22 21:23:56,10.0,F3610,2,5,21,F3,2020-08-22,3982020-08-22
414,107,1,2020-08-29 21:23:23,10.0,F3556,2,2,21,F3,2020-08-29,4142020-08-29
427,107,1,2020-08-25 21:42:00,10.0,F3356,3,4,21,F3,2020-08-25,4272020-08-25
465,107,2,2020-08-29 21:38:42,10.0,F3721,1,4,21,F3,2020-08-29,4652020-08-29
473,107,1,2020-08-24 21:31:37,10.0,F3111,1,2,21,F3,2020-08-24,4732020-08-24
488,107,1,2020-08-25 21:57:30,10.0,F3079,2,4,21,F3,2020-08-25,4882020-08-25
513,107,1,2020-08-23 21:49:19,10.0,F3692,1,4,21,F3,2020-08-23,5132020-08-23
553,107,1,2020-08-26 21:57:25,10.0,F3527,1,3,21,F3,2020-08-26,5532020-08-26
564,107,2,2020-08-24 21:56:28,10.0,F3764,5,3,21,F3,2020-08-24,5642020-08-24
593,107,2,2020-08-19 21:42:04,10.0,F3852,1,3,21,F3,2020-08-19,5932020-08-19
662,107,1,2020-08-19 21:56:52,10.0,F3083,1,3,21,F3,2020-08-19,6622020-08-19
670,107,1,2020-08-19 21:58:48,10.0,F3527,2,5,21,F3,2020-08-19,6702020-08-19
313,107,1,2020-08-17 21:16:10,10.0,F4556,1,4,21,F4,2020-08-17,3132020-08-17
320,107,2,2020-08-17 21:19:08,10.0,F4687,3,4,21,F4,2020-08-17,3202020-08-17
322,107,1,2020-08-22 21:01:28,10.0,F4374,1,2,21,F4,2020-08-22,3222020-08-22
378,107,2,2020-08-17 21:46:38,10.0,F4705,2,5,21,F4,2020-08-17,3782020-08-17
395,107,1,2020-08-26 21:26:22,10.0,F4303,2,4,21,F4,2020-08-26,3952020-08-26
438,107,1,2020-08-29 21:29:17,10.0,F4426,1,2,21,F4,2020-08-29,4382020-08-29
441,107,1,2020-08-22 21:37:23,10.0,F4588,4,2,21,F4,2020-08-22,4412020-08-22
447,107,1,2020-08-24 21:27:15,10.0,F4573,2,5,21,F4,2020-08-24,4472020-08-24
490,107,2,2020-08-24 21:37:25,10.0,F4665,4,4,21,F4,2020-08-24,4902020-08-24
540,107,2,2020-08-19 21:30:11,10.0,F4689,1,2,21,F4,2020-08-19,5402020-08-19
543,107,1,2020-08-24 21:50:50,10.0,F4775,1,5,21,F4,2020-08-24,5432020-08-24
550,107,1,2020-08-26 21:56:53,10.0,F4720,1,4,21,F4,2020-08-26,5502020-08-26
601,107,1,2020-08-19 21:43:41,10.0,F4735,2,2,21,F4,2020-08-19,6012020-08-19
613,107,2,2020-08-19 21:46:23,10.0,F4257,1,3,21,F4,2020-08-19,6132020-08-19
617,107,1,2020-08-19 21:46:43,10.0,F4262,2,2,21,F4,2020-08-19,6172020-08-19
638,107,2,2020-08-19 21:51:28,10.0,F4370,1,2,21,F4,2020-08-19,6382020-08-19
316,107,2,2020-08-25 21:14:58,10.0,F5106,1,2,21,F5,2020-08-25,3162020-08-25
330,107,1,2020-08-26 21:06:20,10.0,F5656,2,5,21,F5,2020-08-26,3302020-08-26
376,107,1,2020-08-26 21:18:19,10.0,F5472,2,3,21,F5,2020-08-26,3762020-08-26
481,107,1,2020-08-19 21:19:49,10.0,F5393,2,2,21,F5,2020-08-19,4812020-08-19
398,107,1,2020-08-28 21:35:28,10.0,H1018,5,5,21,H1,2020-08-28,3982020-08-28
163,107,1,2020-08-12 22:09:58,10.0,F0000,1,1,22,F0,2020-08-12,1632020-08-12
165,107,1,2020-08-14 22:14:35,10.0,F0000,2,2,22,F0,2020-08-14,1652020-08-14
166,107,2,2020-08-13 22:01:09,10.0,F0000,2,3,22,F0,2020-08-13,1662020-08-13
167,107,3,2020-08-12 22:14:27,10.0,F0000,1,2,22,F0,2020-08-12,1672020-08-12
184,107,1,2020-08-14 22:27:00,10.0,F0000,1,4,22,F0,2020-08-14,1842020-08-14
186,107,2,2020-08-12 22:22:38,10.0,F0000,3,4,22,F0,2020-08-12,1862020-08-12
205,107,1,2020-08-16 22:00:10,10.0,F0000,1,4,22,F0,2020-08-16,2052020-08-16
213,107,1,2020-08-13 22:24:41,10.0,F0000,1,2,22,F0,2020-08-13,2132020-08-13
221,107,1,2020-08-15 22:35:40,10.0,F0000,2,3,22,F0,2020-08-15,2212020-08-15
222,107,2,2020-08-12 22:41:33,10.0,F0000,1,3,22,F0,2020-08-12,2222020-08-12
227,107,1,2020-08-14 22:48:49,10.0,F0000,1,4,22,F0,2020-08-14,2272020-08-14
229,107,1,2020-08-12 22:46:03,10.0,F0000,1,3,22,F0,2020-08-12,2292020-08-12
246,107,2,2020-08-13 22:38:13,10.0,F0000,4,5,22,F0,2020-08-13,2462020-08-13
249,107,2,2020-08-15 22:48:20,10.0,F0000,3,2,22,F0,2020-08-15,2492020-08-15
253,107,3,2020-08-16 22:25:11,10.0,F0000,1,3,22,F0,2020-08-16,2532020-08-16
254,107,1,2020-08-13 22:41:07,10.0,F0000,5,5,22,F0,2020-08-13,2542020-08-13
254,107,2,2020-08-13 22:41:07,10.0,F0000,1,2,22,F0,2020-08-13,2542020-08-13
255,107,2,2020-08-13 22:41:27,10.0,F0000,2,3,22,F0,2020-08-13,2552020-08-13
257,107,1,2020-08-13 22:41:58,10.0,F0000,1,3,22,F0,2020-08-13,2572020-08-13
257,107,1,2020-08-15 22:50:10,10.0,F0000,2,4,22,F0,2020-08-15,2572020-08-15
258,107,1,2020-08-15 22:50:20,10.0,F0000,2,2,22,F0,2020-08-15,2582020-08-15
270,107,1,2020-08-13 22:45:52,10.0,F0000,4,4,22,F0,2020-08-13,2702020-08-13
271,107,1,2020-08-16 22:38:53,10.0,F0000,4,3,22,F0,2020-08-16,2712020-08-16
287,107,2,2020-08-16 22:49:24,10.0,F0000,3,3,22,F0,2020-08-16,2872020-08-16
312,107,1,2020-08-13 22:57:45,10.0,F0000,2,4,22,F0,2020-08-13,3122020-08-13
458,107,2,2020-08-17 22:18:34,10.0,F0000,1,4,22,F0,2020-08-17,4582020-08-17
460,107,2,2020-08-17 22:19:28,10.0,F0000,1,4,22,F0,2020-08-17,4602020-08-17
632,107,1,2020-08-18 22:12:06,10.0,F0000,1,3,22,F0,2020-08-18,6322020-08-18
685,107,1,2020-08-26 22:22:16,10.0,F0000,2,5,22,F0,2020-08-26,6852020-08-26
733,107,1,2020-08-25 22:40:50,10.0,F0000,1,1,22,F0,2020-08-25,7332020-08-25
589,107,1,2020-08-23 22:08:06,10.0,F1776,2,3,22,F1,2020-08-23,5892020-08-23
801,107,1,2020-08-29 22:45:31,10.0,F1137,2,1,22,F1,2020-08-29,8012020-08-29
404,107,1,2020-08-27 22:02:59,10.0,F2615,2,3,22,F2,2020-08-27,4042020-08-27
432,107,1,2020-08-17 22:11:41,10.0,F2590,1,2,22,F2,2020-08-17,4322020-08-17
467,107,1,2020-08-27 22:16:18,10.0,F2417,1,2,22,F2,2020-08-27,4672020-08-27
467,107,1,2020-08-27 22:16:18,10.0,F2417,2,3,22,F2,2020-08-27,4672020-08-27
531,107,1,2020-08-28 22:16:38,10.0,F2549,2,2,22,F2,2020-08-28,5312020-08-28
534,107,1,2020-08-25 22:06:58,10.0,F2408,2,3,22,F2,2020-08-25,5342020-08-25
557,107,2,2020-08-28 22:24:27,10.0,F2006,1,4,22,F2,2020-08-28,5572020-08-28
562,107,2,2020-08-22 22:11:35,10.0,F2719,1,4,22,F2,2020-08-22,5622020-08-22
567,107,2,2020-08-23 22:00:39,10.0,F2302,1,2,22,F2,2020-08-23,5672020-08-23
585,107,1,2020-08-25 22:14:53,10.0,F2327,1,4,22,F2,2020-08-25,5852020-08-25
592,107,1,2020-08-24 22:03:14,10.0,F2405,2,2,22,F2,2020-08-24,5922020-08-24
593,107,1,2020-08-27 22:41:52,10.0,F2199,1,5,22,F2,2020-08-27,5932020-08-27
631,107,2,2020-08-27 22:49:47,10.0,F2565,1,2,22,F2,2020-08-27,6312020-08-27
637,107,1,2020-08-18 22:13:42,10.0,F2828,2,4,22,F2,2020-08-18,6372020-08-18
656,107,2,2020-08-29 22:24:11,10.0,F2552,2,4,22,F2,2020-08-29,6562020-08-29
657,107,1,2020-08-22 22:29:21,10.0,F2924,1,5,22,F2,2020-08-22,6572020-08-22
658,107,2,2020-08-22 22:29:26,10.0,F2426,1,5,22,F2,2020-08-22,6582020-08-22
661,107,1,2020-08-22 22:30:05,10.0,F2426,1,4,22,F2,2020-08-22,6612020-08-22
670,107,6,2020-08-26 22:19:54,10.0,F2412,3,2,22,F2,2020-08-26,6702020-08-26
679,107,2,2020-08-22 22:33:20,10.0,F2207,1,2,22,F2,2020-08-22,6792020-08-22
687,107,1,2020-08-25 22:33:45,10.0,F2423,1,4,22,F2,2020-08-25,6872020-08-25
701,107,1,2020-08-25 22:35:53,10.0,F2050,1,5,22,F2,2020-08-25,7012020-08-25
716,107,1,2020-08-19 22:06:11,10.0,F2206,1,2,22,F2,2020-08-19,7162020-08-19
727,107,1,2020-08-28 22:58:54,10.0,F2143,3,3,22,F2,2020-08-28,7272020-08-28
748,107,1,2020-08-24 22:39:36,10.0,F2651,1,4,22,F2,2020-08-24,7482020-08-24
754,107,1,2020-08-26 22:37:17,10.0,F2758,2,2,22,F2,2020-08-26,7542020-08-26
793,107,1,2020-08-25 22:54:58,10.0,F2405,3,2,22,F2,2020-08-25,7932020-08-25
805,107,1,2020-08-26 22:47:24,10.0,F2142,1,2,22,F2,2020-08-26,8052020-08-26
816,107,1,2020-08-29 22:48:09,10.0,F2987,1,4,22,F2,2020-08-29,8162020-08-29
820,107,1,2020-08-19 22:22:56,10.0,F2124,1,3,22,F2,2020-08-19,8202020-08-19
827,107,1,2020-08-29 22:50:06,10.0,F2536,1,4,22,F2,2020-08-29,8272020-08-29
834,107,4,2020-08-23 22:53:13,10.0,F2565,1,4,22,F2,2020-08-23,8342020-08-23
883,107,1,2020-08-23 22:59:08,10.0,F2615,2,4,22,F2,2020-08-23,8832020-08-23
938,107,1,2020-08-19 22:39:04,10.0,F2007,2,5,22,F2,2020-08-19,9382020-08-19
206,107,1,2020-08-12 22:34:16,10.0,F3259,4,3,22,F3,2020-08-12,2062020-08-12
208,107,1,2020-08-12 22:35:13,10.0,F3259,4,3,22,F3,2020-08-12,2082020-08-12
218,107,1,2020-08-12 22:39:45,10.0,F3259,2,2,22,F3,2020-08-12,2182020-08-12
236,107,1,2020-08-13 22:34:21,10.0,F3356,2,2,22,F3,2020-08-13,2362020-08-13
293,107,4,2020-08-16 22:53:12,10.0,F3527,1,5,22,F3,2020-08-16,2932020-08-16
408,107,1,2020-08-27 22:03:45,10.0,F3876,2,3,22,F3,2020-08-27,4082020-08-27
442,107,2,2020-08-17 22:13:58,10.0,F3249,1,3,22,F3,2020-08-17,4422020-08-17
459,107,1,2020-08-27 22:15:04,10.0,F3621,3,2,22,F3,2020-08-27,4592020-08-27
459,107,3,2020-08-27 22:15:04,10.0,F3621,2,3,22,F3,2020-08-27,4592020-08-27
473,107,1,2020-08-17 22:23:09,10.0,F3651,1,2,22,F3,2020-08-17,4732020-08-17
494,107,1,2020-08-17 22:30:55,10.0,F3587,2,4,22,F3,2020-08-17,4942020-08-17
529,107,1,2020-08-28 22:16:15,10.0,F3404,1,2,22,F3,2020-08-28,5292020-08-28
533,107,1,2020-08-28 22:17:11,10.0,F3356,1,2,22,F3,2020-08-28,5332020-08-28
540,107,1,2020-08-28 22:19:25,10.0,F3501,1,5,22,F3,2020-08-28,5402020-08-28
540,107,2,2020-08-22 22:06:12,10.0,F3149,4,2,22,F3,2020-08-22,5402020-08-22
557,107,1,2020-08-27 22:34:50,10.0,F3292,1,4,22,F3,2020-08-27,5572020-08-27
576,107,4,2020-08-24 22:00:14,10.0,F3764,4,5,22,F3,2020-08-24,5762020-08-24
