0,1,2
"frozenset(['18H', 'F2'])",0.0098979558,"[OrderedStatistic(items_base=frozenset(['18H']), items_add=frozenset(['F2']), confidence=0.3855460558154541, lift=1.3216282342621068), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset(['18H']), confidence=0.03392958546280522, lift=1.3216282342621068)]"
"frozenset(['F1', 154])",0.0098855316,"[OrderedStatistic(items_base=frozenset([154]), items_add=frozenset(['F1']), confidence=0.11423785594639867, lift=1.0658139039542989), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([154]), confidence=0.09222982110428499, lift=1.0658139039542986)]"
"frozenset([169, '22H'])",0.0098109863,"[OrderedStatistic(items_base=frozenset([169]), items_add=frozenset(['22H']), confidence=0.19066398390342054, lift=1.0647198938310718), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([169]), confidence=0.054787234042553194, lift=1.0647198938310716)]"
"frozenset([128, '21H'])",0.0097405824,"[OrderedStatistic(items_base=frozenset([128]), items_add=frozenset(['21H']), confidence=0.1107396770092754, lift=0.8550940286325246), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([128]), confidence=0.07521345655719357, lift=0.8550940286325245)]"
"frozenset(['20H', 'F1'])",0.0095666435,"[OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset(['F1']), confidence=0.06876842011253015, lift=0.6415941344635825), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset(['20H']), confidence=0.08925466558479193, lift=0.6415941344635825)]"
"frozenset(['00H', 76])",0.0095335122,"[OrderedStatistic(items_base=frozenset([76]), items_add=frozenset(['00H']), confidence=0.16822566501023092, lift=0.9981188288087673), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([76]), confidence=0.05656436592377817, lift=0.9981188288087672)]"
frozenset([140]),0.0095252294,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([140]), confidence=0.009525229433787231, lift=1.0)]"
"frozenset(['20H', 146])",0.009326442,"[OrderedStatistic(items_base=frozenset([146]), items_add=frozenset(['20H']), confidence=0.42030608435983574, lift=3.021308932567157), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([146]), confidence=0.06704176714000773, lift=3.021308932567157)]"
"frozenset(['F3', 142])",0.009305735,"[OrderedStatistic(items_base=frozenset([142]), items_add=frozenset(['F3']), confidence=0.3444206008583691, lift=1.2563664319913173), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([142]), confidence=0.033945162021300705, lift=1.2563664319913173)]"
"frozenset([128, 'F3', '23H'])",0.0089330086,"[OrderedStatistic(items_base=frozenset([128, '23H']), items_add=frozenset(['F3']), confidence=0.31484454824113267, lift=1.1484798549210191), OrderedStatistic(items_base=frozenset([128, 'F3']), items_add=frozenset(['23H']), confidence=0.3268677072283679, lift=1.5090586221978246), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([128]), confidence=0.14278149202356522, lift=1.6232680535796484)]"
"frozenset([128, 'F1'])",0.0088253321,"[OrderedStatistic(items_base=frozenset([128]), items_add=frozenset(['F1']), confidence=0.10033429069165214, lift=0.9360967183481741), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([128]), confidence=0.0823383949615548, lift=0.9360967183481741)]"
"frozenset([2, 'F3'])",0.0086638174,"[OrderedStatistic(items_base=frozenset([2]), items_add=frozenset(['F3']), confidence=0.22121180078248917, lift=0.8069293188933147), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([2]), confidence=0.03160359543772188, lift=0.8069293188933145)]"
"frozenset(['F0', '00H'])",0.0086638174,"[OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset(['F0']), confidence=0.051404280413789714, lift=0.588259865679399), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset(['00H']), confidence=0.09914691943127962, lift=0.5882598656793991)]"
"frozenset(['22H', 151])",0.0086099791,"[OrderedStatistic(items_base=frozenset([151]), items_add=frozenset(['22H']), confidence=0.17208840327787434, lift=0.9609887652425683), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([151]), confidence=0.048080481036077705, lift=0.9609887652425682)]"
"frozenset(['F2', 107])",0.0085768479,"[OrderedStatistic(items_base=frozenset([107]), items_add=frozenset(['F2']), confidence=0.35639304766821545, lift=1.2216935102521007), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([107]), confidence=0.029400908574673482, lift=1.2216935102521007)]"
"frozenset(['01H', 'F1'])",0.0085023026,"[OrderedStatistic(items_base=frozenset(['01H']), items_add=frozenset(['F1']), confidence=0.1595678532566454, lift=1.4887327428910253), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset(['01H']), confidence=0.0793246010586917, lift=1.4887327428910253)]"
"frozenset([169, '00H'])",0.0084194745,"[OrderedStatistic(items_base=frozenset([169]), items_add=frozenset(['00H']), confidence=0.16362173038229377, lift=0.9708027005683512), OrderedStatistic(items_base=frozenset(['00H']), items_add=frozenset([169]), confidence=0.04995454210384058, lift=0.970802700568351)]"
"frozenset(['F4', 151])",0.0082041215,"[OrderedStatistic(items_base=frozenset([151]), items_add=frozenset(['F4']), confidence=0.16397649201225065, lift=0.9230113916415155), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([151]), confidence=0.046180385574748815, lift=0.9230113916415154)]"
frozenset([25]),0.0081834145,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([25]), confidence=0.008183414504853725, lift=1.0)]"
"frozenset(['F2', 123])",0.0081668489,"[OrderedStatistic(items_base=frozenset([123]), items_add=frozenset(['F2']), confidence=0.4559537572254335, lift=1.5629815166763499), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([123]), confidence=0.027995457126632598, lift=1.5629815166763499)]"
"frozenset(['20H', 76])",0.0081627075,"[OrderedStatistic(items_base=frozenset([76]), items_add=frozenset(['20H']), confidence=0.1440368313358667, lift=1.0353877360508386), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([76]), confidence=0.058676431186925074, lift=1.0353877360508386)]"
"frozenset(['F1', 134])",0.0081337177,"[OrderedStatistic(items_base=frozenset([134]), items_add=frozenset(['F1']), confidence=0.17311591009255178, lift=1.615133113658202), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([134]), confidence=0.07588578493875815, lift=1.6151331136582017)]"
"frozenset([130, 'F2'])",0.0080798794,"[OrderedStatistic(items_base=frozenset([130]), items_add=frozenset(['F2']), confidence=0.2441191191191191, lift=0.8368253688100366), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([130]), confidence=0.02769733106189665, lift=0.8368253688100366)]"
"frozenset([128, 'F2', '23H'])",0.0078893748,"[OrderedStatistic(items_base=frozenset([128, '23H']), items_add=frozenset(['F2']), confidence=0.2780615968471756, lift=0.9531781008107099), OrderedStatistic(items_base=frozenset([128, 'F2']), items_add=frozenset(['23H']), confidence=0.334503950834065, lift=1.5443130661197788), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([128]), confidence=0.1248852759931821, lift=1.419807819691027)]"
"frozenset(['F1', '17H'])",0.007881092,"[OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset(['F1']), confidence=0.09051560121765602, lift=0.8444905193933809), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset(['17H']), confidence=0.07352884355318573, lift=0.8444905193933808)]"
"frozenset([76, '21H'])",0.0078479608,"[OrderedStatistic(items_base=frozenset([76]), items_add=frozenset(['21H']), confidence=0.13848289973691902, lift=1.0693177353482592), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([76]), confidence=0.060599277285664034, lift=1.0693177353482592)]"
"frozenset([169, 'F4'])",0.0077858397,"[OrderedStatistic(items_base=frozenset([169]), items_add=frozenset(['F4']), confidence=0.15130784708249498, lift=0.8517005382177674), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([169]), confidence=0.04382590857169499, lift=0.8517005382177674)]"
"frozenset([130, '23H'])",0.0077651327,"[OrderedStatistic(items_base=frozenset([130]), items_add=frozenset(['23H']), confidence=0.23460960960960958, lift=1.0831282699471296), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([130]), confidence=0.03584948950326947, lift=1.0831282699471296)]"
"frozenset(['23H', 151])",0.0075042242,"[OrderedStatistic(items_base=frozenset([151]), items_add=frozenset(['23H']), confidence=0.1499875838092873, lift=0.6924515685236846), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([151]), confidence=0.03464494665595962, lift=0.6924515685236846)]"
"frozenset(['23H', 142])",0.0074752344,"[OrderedStatistic(items_base=frozenset([142]), items_add=frozenset(['23H']), confidence=0.2766707541385653, lift=1.2773130468684664), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([142]), confidence=0.03451110856181408, lift=1.2773130468684664)]"
"frozenset([138, '23H'])",0.0074421032,"[OrderedStatistic(items_base=frozenset([138]), items_add=frozenset(['23H']), confidence=0.3891294932871373, lift=1.7965042248305099), OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset([138]), confidence=0.034358150739933466, lift=1.7965042248305099)]"
"frozenset(['F0', 151])",0.0073841235,"[OrderedStatistic(items_base=frozenset([151]), items_add=frozenset(['F0']), confidence=0.1475871202715007, lift=1.6889562279259547), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([151]), confidence=0.08450236966824644, lift=1.6889562279259545)]"
frozenset([159]),0.0071604877,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([159]), confidence=0.00716048769174701, lift=1.0)]"
"frozenset(['F0', 130])",0.0070983666,"[OrderedStatistic(items_base=frozenset([130]), items_add=frozenset(['F0']), confidence=0.21446446446446443, lift=2.454286608883765), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([130]), confidence=0.08123222748815166, lift=2.4542866088837654)]"
"frozenset(['F1', 76])",0.0070900838,"[OrderedStatistic(items_base=frozenset([76]), items_add=frozenset(['F1']), confidence=0.12510961707103185, lift=1.167245028261645), OrderedStatistic(items_base=frozenset(['F1']), items_add=frozenset([76]), confidence=0.06614891232950813, lift=1.1672450282616451)]"
"frozenset([107, 'F3'])",0.0070321042,"[OrderedStatistic(items_base=frozenset([107]), items_add=frozenset(['F3']), confidence=0.29220443985544653, lift=1.0658939929791607), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([107]), confidence=0.025651484251076363, lift=1.0658939929791607)]"
"frozenset([154, '23H', 'F2'])",0.0069285691,"[OrderedStatistic(items_base=frozenset([154, '23H']), items_add=frozenset(['F2']), confidence=0.30198555956678697, lift=1.035187977785841), OrderedStatistic(items_base=frozenset([154, 'F2']), items_add=frozenset(['23H']), confidence=0.2837035780905545, lift=1.3097816676237555), OrderedStatistic(items_base=frozenset(['F2', '23H']), items_add=frozenset([154]), confidence=0.10967615051789693, lift=1.2674248388922453)]"
"frozenset(['20H', 130])",0.0069120034,"[OrderedStatistic(items_base=frozenset([130]), items_add=frozenset(['20H']), confidence=0.20883383383383383, lift=1.5011715296613037), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([130]), confidence=0.04968592777827394, lift=1.5011715296613037)]"
"frozenset(['20H', 164])",0.006887155,"[OrderedStatistic(items_base=frozenset([164]), items_add=frozenset(['20H']), confidence=0.3618363794604004, lift=2.6010079941063418), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([164]), confidence=0.04950730850525439, lift=2.6010079941063418)]"
"frozenset([154, 'F3', '23H'])",0.0068126097,"[OrderedStatistic(items_base=frozenset([154, '23H']), items_add=frozenset(['F3']), confidence=0.2969314079422382, lift=1.0831368757060897), OrderedStatistic(items_base=frozenset([154, 'F3']), items_add=frozenset(['23H']), confidence=0.2751296203378491, lift=1.2701980544770448), OrderedStatistic(items_base=frozenset(['F3', '23H']), items_add=frozenset([154]), confidence=0.10888991858079035, lift=1.25833909070074)]"
"frozenset(['F0', 154])",0.0067960441,"[OrderedStatistic(items_base=frozenset([154]), items_add=frozenset(['F0']), confidence=0.07853553481694185, lift=0.8987442833667321), OrderedStatistic(items_base=frozenset(['F0']), items_add=frozenset([154]), confidence=0.07777251184834123, lift=0.8987442833667322)]"
"frozenset([2, 'F3', '17H'])",0.0067960441,"[OrderedStatistic(items_base=frozenset([2, '17H']), items_add=frozenset(['F3']), confidence=0.2219667252806709, lift=0.8096831082887215), OrderedStatistic(items_base=frozenset([2, 'F3']), items_add=frozenset(['17H']), confidence=0.7844168260038241, lift=9.0091526100736), OrderedStatistic(items_base=frozenset(['F3', '17H']), items_add=frozenset([2]), confidence=0.34052708030711765, lift=8.694621012929879)]"
"frozenset([128, '20H'])",0.006713216,"[OrderedStatistic(items_base=frozenset([128]), items_add=frozenset(['20H']), confidence=0.07632186072790621, lift=0.5486285546367523), OrderedStatistic(items_base=frozenset(['20H']), items_add=frozenset([128]), confidence=0.04825697359411747, lift=0.5486285546367523)]"
"frozenset([154, 'F2', '22H'])",0.006692509,"[OrderedStatistic(items_base=frozenset([154, '22H']), items_add=frozenset(['F2']), confidence=0.3252163413161602, lift=1.1148216729069462), OrderedStatistic(items_base=frozenset([154, 'F2']), items_add=frozenset(['22H']), confidence=0.2740376462608106, lift=1.530301253855698), OrderedStatistic(items_base=frozenset(['F2', '22H']), items_add=frozenset([154]), confidence=0.12547558040220513, lift=1.4500040941008883)]"
"frozenset(['23H', 'F5'])",0.006651095,"[OrderedStatistic(items_base=frozenset(['23H']), items_add=frozenset(['F5']), confidence=0.030706282742533748, lift=1.1203478174891461), OrderedStatistic(items_base=frozenset(['F5']), items_add=frozenset(['23H']), confidence=0.24267150196433968, lift=1.1203478174891461)]"
"frozenset(['F4', 134])",0.0066469536,"[OrderedStatistic(items_base=frozenset([134]), items_add=frozenset(['F4']), confidence=0.14147201410312912, lift=0.7963353710841776), OrderedStatistic(items_base=frozenset(['F4']), items_add=frozenset([134]), confidence=0.037415203860409814, lift=0.7963353710841776)]"
"frozenset([134, '22H'])",0.0065972567,"[OrderedStatistic(items_base=frozenset([134]), items_add=frozenset(['22H']), confidence=0.1404142794182459, lift=0.7841117845848135), OrderedStatistic(items_base=frozenset(['22H']), items_add=frozenset([134]), confidence=0.036840888066604995, lift=0.7841117845848133)]"
"frozenset(['F2', 123, '17H'])",0.0065848325,"[OrderedStatistic(items_base=frozenset([123, '17H']), items_add=frozenset(['F2']), confidence=0.4910438542310068, lift=1.6832682171782485), OrderedStatistic(items_base=frozenset(['F2', 123]), items_add=frozenset(['17H']), confidence=0.806288032454361, lift=9.260346911556308), OrderedStatistic(items_base=frozenset(['F2', '17H']), items_add=frozenset([123]), confidence=0.15338606984371986, lift=8.563517680634444)]"
frozenset([100]),0.0065682669,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([100]), confidence=0.0065682669052115426, lift=1.0)]"
frozenset([160]),0.0065392771,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([160]), confidence=0.006539277076500017, lift=1.0)]"
frozenset([1]),0.0065309943,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([1]), confidence=0.006530994268296723, lift=1.0)]"
frozenset([21]),0.0065309943,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([21]), confidence=0.006530994268296723, lift=1.0)]"
"frozenset(['F2', 142])",0.006497863,"[OrderedStatistic(items_base=frozenset([142]), items_add=frozenset(['F2']), confidence=0.24049662783568362, lift=0.8244076908534286), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([142]), confidence=0.02227427597955707, lift=0.8244076908534287)]"
"frozenset([169, '21H'])",0.006456449,"[OrderedStatistic(items_base=frozenset([169]), items_add=frozenset(['21H']), confidence=0.1254728370221328, lift=0.96885846690903), OrderedStatistic(items_base=frozenset(['21H']), items_add=frozenset([169]), confidence=0.049854497777493526, lift=0.96885846690903)]"
frozenset([18]),0.006435742,"[OrderedStatistic(items_base=frozenset([]), items_add=frozenset([18]), confidence=0.006435741973958851, lift=1.0)]"
"frozenset([130, 'F3'])",0.0063529139,"[OrderedStatistic(items_base=frozenset([130]), items_add=frozenset(['F3']), confidence=0.19194194194194192, lift=0.7001596656706558), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset([130]), confidence=0.023173955736838128, lift=0.7001596656706558)]"
"frozenset(['F2', 156])",0.0062700858,"[OrderedStatistic(items_base=frozenset([156]), items_add=frozenset(['F2']), confidence=0.29535700351150995, lift=1.0124656941496768), OrderedStatistic(items_base=frozenset(['F2']), items_add=frozenset([156]), confidence=0.021493469619534356, lift=1.0124656941496768)]"
"frozenset(['18H', 'F3'])",0.0062328132,"[OrderedStatistic(items_base=frozenset(['18H']), items_add=frozenset(['F3']), confidence=0.24278109372479434, lift=0.8856090945715498), OrderedStatistic(items_base=frozenset(['F3']), items_add=frozenset(['18H']), confidence=0.022735856182491125, lift=0.8856090945715498)]"
"frozenset([188, '17H'])",0.0062162476,"[OrderedStatistic(items_base=frozenset([188]), items_add=frozenset(['17H']), confidence=0.5500183217295713, lift=6.317048327535636), OrderedStatistic(items_base=frozenset(['17H']), items_add=frozenset([188]), confidence=0.07139459665144597, lift=6.317048327535636)]"
"frozenset([128, 'F4', '23H'])",0.0061872577,"[OrderedStatistic(items_base=frozenset([128, '23H']), items_add=frozenset(['F4']), confidence=0.21807035469274558, lift=1.2275016930211697), OrderedStatistic(items_base=frozenset([128, 'F4']), items_add=frozenset(['23H']), confidence=0.32842382941305776, lift=1.5162428118503037), OrderedStatistic(items_base=frozenset(['F4', '23H']), items_add=frozenset([128]), confidence=0.15585228458168163, lift=1.7718685457992926)]"
